income,total_debt,num_late_payments,payment_history_score,credit_utilization,age,employment_years,loan_purpose,target,debt_to_income,avg_payment_delay,credit_score_cat
18453,9699,6,300,45,39,14,home,0,0.5255771106535169,0.4,low
33363,35494,4,300,24,44,30,home,0,1.0638412660352476,0.12903225806451613,low
55412,4651,5,300,56,30,8,home,0,0.08393337303520834,0.5555555555555556,low
29272,10854,8,300,68,60,20,home,0,0.37078536535373896,0.38095238095238093,low
29300,26258,12,300,4,55,8,home,0,0.8961468891846694,1.3333333333333333,low
39908,6301,1,300,200,56,11,business,0,0.15788418652434288,0.08333333333333333,low
65808,53046,1,300,200,57,5,home,0,0.8060599614034555,0.16666666666666666,low
56996,10118,2,300,54,31,6,car,0,0.17751811498850817,0.2857142857142857,low
57787,10258,1,300,84,74,3,personal,0,0.17751090191735308,0.25,low
64359,7499,2,300,5,46,13,home,0,0.11651646985705406,0.14285714285714285,low
35947,10067,2,300,120,34,8,personal,0,0.2800433960164682,0.2222222222222222,low
47401,14220,6,300,161,26,10,car,0,0.2999873423062318,0.5454545454545454,low
59100,3701,0,300,159,50,8,home,0,0.06262161384748142,0.0,low
28988,18242,4,300,200,28,0,business,0,0.6292731725827038,4.0,low
24172,5055,7,300,9,49,13,business,0,0.20911761055723327,0.5,low
65126,24479,1,300,92,31,15,personal,1,0.37586561641101235,0.0625,low
46759,33853,0,300,41,63,11,personal,0,0.7239734816082122,0.0,low
38542,9088,7,300,132,53,7,personal,0,0.23578859974573851,0.875,low
69027,17005,2,300,165,66,5,car,0,0.24634930752738018,0.3333333333333333,low
51499,2101,5,300,141,29,3,home,0,0.04079611650485437,1.25,low
16061,19963,1,300,82,46,14,personal,0,1.2428713734279666,0.06666666666666667,low
64279,16725,7,300,98,80,4,personal,0,0.2601897946484132,1.4,low
45715,19084,2,300,200,74,14,personal,0,0.4174468457432846,0.13333333333333333,low
24325,17661,7,300,200,59,11,car,0,0.7260133190824632,0.5833333333333334,low
60524,2319,2,300,20,33,5,car,0,0.03831474597273854,0.3333333333333333,low
38227,27742,0,300,174,60,12,personal,0,0.7256984409333472,0.0,low
42214,16343,7,300,57,52,4,car,0,0.3871372734809902,1.4,low
29968,10182,4,300,200,54,13,personal,0,0.3397510761119824,0.2857142857142857,low
52689,55696,8,300,52,44,10,personal,0,1.0570506737521352,0.7272727272727273,low
56145,4583,2,300,56,41,27,car,0,0.08162647383607025,0.07142857142857142,low
45975,42246,2,300,81,54,7,personal,0,0.9188707151557334,0.25,low
36037,18354,4,300,143,34,18,personal,0,0.5092957433819857,0.21052631578947367,low
33805,9128,8,300,8,45,13,home,0,0.27001124060817605,0.5714285714285714,low
17523,11939,6,300,176,75,20,personal,0,0.681294225062771,0.2857142857142857,low
67681,20686,10,300,196,49,27,education,0,0.3056351762654768,0.35714285714285715,low
20406,60359,5,300,130,64,6,personal,0,2.9577595922967608,0.7142857142857143,low
46558,49740,0,300,157,29,1,car,0,1.068321914130458,0.0,low
61452,9356,6,300,71,32,8,personal,0,0.15224643223276324,0.6666666666666666,low
27705,2447,2,300,200,32,10,car,0,0.08832021944705118,0.18181818181818182,low
48844,2648,2,300,16,40,4,home,0,0.05421230422765892,0.4,low
35696,12825,3,300,53,35,4,personal,0,0.35927388856206405,0.6,low
47800,19652,2,300,179,38,11,home,0,0.41112110625300724,0.16666666666666666,low
80889,30260,6,300,85,57,21,car,0,0.3740882680182965,0.2727272727272727,low
40493,19325,4,300,124,41,6,personal,0,0.4772311947449005,0.5714285714285714,low
91349,25699,6,300,197,53,20,personal,0,0.28132457580733444,0.2857142857142857,low
22279,60200,8,300,23,33,2,education,0,2.7019748653500897,2.6666666666666665,low
29582,16948,2,300,51,45,5,business,1,0.5728965960179833,0.3333333333333333,low
91840,21065,1,300,138,29,6,car,0,0.22936379177056,0.14285714285714285,low
36599,20651,2,300,67,51,9,car,0,0.5642349726775956,0.2,low
57979,16991,3,300,122,48,2,car,0,0.2930493273542601,1.0,low
31283,3553,3,300,106,28,11,business,0,0.11357243319268635,0.25,low
45949,30468,4,300,97,31,6,personal,0,0.6630685527747552,0.5714285714285714,low
41627,51244,3,300,60,66,1,personal,0,1.2309983664840973,1.5,low
52106,14378,5,300,104,44,15,personal,0,0.27593221640086746,0.3125,low
48979,33178,7,300,10,38,4,home,0,0.6773785218456513,1.4,low
42353,23118,6,300,175,44,7,education,0,0.5458280209661425,0.75,low
66715,20647,8,300,32,50,6,home,0,0.3094759877690509,1.1428571428571428,low
16286,15794,3,300,151,43,1,education,0,0.9697304598759747,1.5,low
38071,15728,5,300,76,75,2,car,0,0.41311199831897455,1.6666666666666667,low
27622,26309,9,300,180,27,9,personal,0,0.9524309452268037,0.9,low
35522,41731,4,300,200,58,1,car,0,1.1747600146384032,2.0,low
43285,26453,7,300,95,66,4,home,0,0.611121378736774,1.4,low
36545,33388,1,300,112,62,30,home,0,0.9135883544026706,0.03225806451612903,low
34060,16861,3,300,113,80,6,personal,0,0.49502363406828925,0.42857142857142855,low
34512,5799,1,300,44,54,1,business,0,0.16802364326485672,0.5,low
59004,3055,5,300,100,43,17,home,0,0.05177527328192526,0.2777777777777778,low
30005,50057,7,300,22,61,3,home,0,1.668233020062654,1.75,low
71954,5891,7,300,200,33,12,personal,0,0.08187061357793066,0.5384615384615384,low
36548,1527,3,300,138,37,14,home,0,0.04177952885167857,0.2,low
58684,25151,9,300,143,28,1,personal,0,0.42857629717985857,4.5,low
47948,16994,7,300,22,25,12,personal,0,0.3544182360424618,0.5384615384615384,low
57610,18881,2,300,71,41,0,home,0,0.32773255107531546,2.0,low
27984,32168,7,300,38,46,14,home,0,1.1494729319278185,0.4666666666666667,low
44949,33494,1,300,200,44,10,personal,0,0.745139043381535,0.09090909090909091,low
46357,1886,8,300,161,64,3,car,0,0.04068337719487467,2.0,low
42107,9917,0,300,104,30,10,car,0,0.23551344162629428,0.0,low
70448,5516,5,300,142,49,8,personal,0,0.07829777569589348,0.5555555555555556,low
62804,1162,8,300,174,48,6,personal,0,0.01850171164716185,1.1428571428571428,low
38410,5762,1,300,29,31,8,personal,0,0.15000911197313269,0.1111111111111111,low
75510,14211,4,300,99,33,4,personal,0,0.18819774602375813,0.8,low
33142,18835,4,300,82,31,17,car,0,0.5682949642458438,0.2222222222222222,low
68724,43092,3,300,200,47,3,home,0,0.6270207348126592,0.75,low
45346,17837,8,300,137,37,10,personal,0,0.39334465345006286,0.7272727272727273,low
47484,2256,1,300,200,48,10,education,0,0.047509739917868804,0.09090909090909091,low
74964,30373,8,300,200,53,18,car,0,0.405162409124258,0.42105263157894735,low
42396,11319,6,300,101,34,12,personal,0,0.26697643701205276,0.46153846153846156,low
113352,14935,0,300,124,74,30,home,0,0.131756548128413,0.0,low
58812,55643,3,300,200,41,3,education,0,0.9461003519630014,0.75,low
80742,15282,8,300,200,63,1,home,0,0.18926718105594292,4.0,low
72163,1374,5,300,82,42,10,education,0,0.019039964525248046,0.45454545454545453,low
38422,10378,3,300,61,65,6,home,0,0.2700986388361138,0.42857142857142855,low
53741,38726,12,300,200,46,5,home,0,0.7205909716795058,2.0,low
22695,43602,5,300,53,54,8,home,0,1.9211314769122312,0.5555555555555556,low
31571,14584,2,300,79,27,10,business,0,0.4619282908906626,0.18181818181818182,low
33609,49479,6,300,22,57,8,personal,0,1.472151145492413,0.6666666666666666,low
68243,36553,5,300,45,34,11,education,0,0.5356221792392005,0.4166666666666667,low
58966,33775,11,300,51,38,8,personal,0,0.572777994471484,1.2222222222222223,low
52386,40943,1,300,200,29,7,car,0,0.781548857540993,0.125,low
63134,4245,6,300,0,49,0,car,0,0.0672368733665954,6.0,low
23871,23496,12,300,127,36,16,personal,0,0.9842493297587132,0.7058823529411765,low
48664,22784,7,300,200,43,6,home,0,0.4681804171375732,1.0,low
76631,26867,10,300,98,64,10,personal,0,0.35059766155131017,0.9090909090909091,low
45050,1170,1,300,132,31,9,home,0,0.025970566691083437,0.1,low
73496,53150,3,300,200,65,19,personal,0,0.7231587683851042,0.15,low
24609,48211,8,300,51,43,6,home,0,1.9590004063388866,1.1428571428571428,low
39427,14822,2,300,189,38,7,personal,0,0.3759257380541747,0.25,low
62949,11587,4,300,78,80,4,education,1,0.18406671961874504,0.8,low
26856,25448,2,300,200,49,11,personal,0,0.9475369549838031,0.16666666666666666,low
67129,47762,1,300,114,67,4,home,0,0.711485178012811,0.2,low
46274,19171,5,300,108,80,8,education,0,0.4142841707185305,0.5555555555555556,low
59343,21762,10,300,151,47,9,personal,0,0.3667093556214613,1.0,low
60711,6539,1,300,100,40,7,education,0,0.10770523125576492,0.125,low
38721,25039,1,300,200,73,1,business,0,0.6466349878621972,0.5,low
31501,9578,4,300,37,46,4,business,0,0.3040441876706241,0.8,low
56154,37623,5,300,200,40,3,education,0,0.6699848633247262,1.25,low
49124,19426,6,300,23,37,0,business,0,0.39544020356234094,6.0,low
51464,6148,3,300,97,74,5,education,0,0.1194598270669387,0.5,low
16784,51131,9,300,200,59,1,personal,0,3.0462317545427466,4.5,low
25956,40012,4,300,105,39,1,home,0,1.5414724351812614,2.0,low
20440,4322,1,300,200,80,13,car,0,0.21143779658529427,0.07142857142857142,low
58331,14159,8,300,38,37,8,personal,0,0.2427312624288555,0.8888888888888888,low
35224,30952,0,300,62,53,9,personal,0,0.878694109297374,0.0,low
34396,27254,2,300,84,36,6,education,0,0.7923365409774108,0.2857142857142857,low
45132,7388,3,300,200,39,4,business,0,0.16369397115192874,0.6,low
73163,39063,5,300,110,61,16,car,0,0.5339101197310152,0.29411764705882354,low
24272,40676,5,300,200,49,1,home,0,1.675771433279776,2.5,low
35017,24192,10,300,112,40,14,education,0,0.6908447084356617,0.6666666666666666,low
56027,2045,4,300,47,39,6,car,0,0.03649960733918755,0.5714285714285714,low
24996,35494,1,300,93,35,2,education,0,1.4199303916469976,0.3333333333333333,low
32740,40776,5,300,97,61,5,home,0,1.2454109526282031,0.8333333333333334,low
21166,16045,2,300,91,48,16,personal,0,0.7580195587471064,0.11764705882352941,low
51873,2477,3,300,3,80,3,personal,0,0.04775031807842079,0.75,low
53917,19996,0,300,145,48,5,business,0,0.3708594532438147,0.0,low
42877,60892,11,300,4,54,6,education,0,1.4201222071924997,1.5714285714285714,low
80920,15820,0,300,189,71,1,car,0,0.1954993141458954,0.0,low
28661,1671,8,300,41,43,24,personal,0,0.05830018840276324,0.32,low
82928,8665,8,300,200,28,18,business,0,0.1044869707822354,0.42105263157894735,low
80331,16021,3,300,8,55,11,home,1,0.19943484539162476,0.25,low
45453,57243,4,300,141,80,3,personal,0,1.259361112333348,1.0,low
33583,37037,0,300,106,34,8,personal,0,1.1028168175321582,0.0,low
33870,12048,2,300,144,42,23,personal,0,0.35570251837855393,0.08333333333333333,low
54619,10651,3,300,200,36,10,personal,0,0.19500183083119738,0.2727272727272727,low
30637,15622,8,300,29,34,11,business,0,0.509889679482995,0.6666666666666666,low
26737,22133,0,300,148,74,12,car,0,0.827773206672152,0.0,low
51398,31390,3,300,2,50,1,personal,0,0.6107122706667445,1.5,low
33937,7674,0,300,47,47,9,personal,0,0.22611821556956804,0.0,low
48023,37761,7,300,121,28,8,home,0,0.7862943528235882,0.7777777777777778,low
53468,21848,5,300,148,39,3,home,0,0.40861059679440426,1.25,low
19632,1311,7,300,100,32,5,car,0,0.06677532725513166,1.1666666666666667,low
26699,3217,8,300,173,34,2,personal,0,0.12048689138576779,2.6666666666666665,low
35402,6847,8,300,104,38,3,personal,0,0.19340168912239075,2.0,low
69634,39976,8,300,116,45,4,home,0,0.5740791268758526,1.6,low
37105,4417,2,300,140,31,19,education,0,0.11903735244973859,0.1,low
28965,3073,3,300,12,59,12,car,0,0.10608989850169163,0.23076923076923078,low
25933,50164,1,300,18,53,8,personal,0,1.934294748206987,0.1111111111111111,low
63443,23416,10,300,200,28,1,personal,0,0.3690813946157241,5.0,low
26898,23093,6,300,69,29,18,personal,0,0.8585077512175174,0.3157894736842105,low
32271,27278,12,300,9,44,0,education,0,0.845252850768468,12.0,low
35645,19009,7,300,35,41,2,car,0,0.5332716153285081,2.3333333333333335,low
31600,12453,3,300,189,34,9,car,0,0.394069807917471,0.3,low
35866,17914,4,300,40,32,3,home,0,0.4994563247553461,1.0,low
44523,6137,2,300,32,35,4,personal,0,0.13783577396460336,0.4,low
31336,14717,3,300,103,56,2,personal,0,0.46963653189520377,1.0,low
30209,14913,4,300,149,46,18,personal,0,0.4936444885799404,0.21052631578947367,low
54482,3409,7,300,200,34,17,personal,0,0.06256997595580273,0.3888888888888889,low
35939,22224,4,300,36,26,6,education,0,0.6183639398998331,0.5714285714285714,low
65047,4330,4,300,114,37,7,personal,0,0.06656622801623417,0.5,low
48434,37903,4,300,200,80,2,personal,0,0.7825539382677815,1.3333333333333333,low
29608,10069,2,300,200,57,5,personal,0,0.3400655206187308,0.3333333333333333,low
80829,37540,8,300,186,38,6,home,0,0.4644315229494,1.1428571428571428,low
16494,35351,2,300,31,65,9,education,0,2.1431342831160958,0.2,low
90215,21779,1,300,53,54,18,home,0,0.24140950607431055,0.05263157894736842,low
36513,26128,0,300,16,48,7,personal,1,0.7155611546256231,0.0,low
58237,37604,0,300,200,58,2,business,0,0.645695250523713,0.0,low
36389,19742,4,300,178,32,2,home,0,0.5425116790327013,1.3333333333333333,low
19108,32478,2,300,88,59,4,business,0,1.6996179810560468,0.4,low
41607,4122,6,300,21,42,17,business,0,0.09906748702172659,0.3333333333333333,low
30009,21057,1,300,165,58,11,car,0,0.7016661112962346,0.08333333333333333,low
17428,6954,7,300,119,26,18,home,0,0.39899018876585,0.3684210526315789,low
20680,23514,8,300,115,62,5,business,0,1.1369856389923119,1.3333333333333333,low
40220,18036,0,300,134,43,1,education,0,0.4484224658760349,0.0,low
25786,7997,5,300,66,43,16,personal,0,0.3101175010664288,0.29411764705882354,low
47876,19376,2,300,49,38,8,education,0,0.4047037199490361,0.2222222222222222,low
51684,7558,3,300,166,80,17,personal,0,0.14623198219986455,0.16666666666666666,low
45524,3971,5,300,156,40,8,education,0,0.0872267984623833,0.5555555555555556,low
44133,50694,2,300,51,60,7,education,0,1.1486382380930802,0.25,low
76989,25653,7,300,96,36,6,personal,0,0.33319911676841146,1.0,low
30827,2925,4,300,41,48,0,car,0,0.09488127676138575,4.0,low
39928,27606,5,300,60,46,11,home,0,0.6913771945202735,0.4166666666666667,low
16861,6643,4,300,81,32,5,home,0,0.39396275649389156,0.6666666666666666,low
42582,28752,12,300,34,37,3,personal,0,0.6751990230843294,3.0,low
34338,12534,11,300,49,41,4,business,0,0.3650077171728938,2.2,low
54527,12134,2,300,200,36,10,personal,0,0.22252787558685447,0.18181818181818182,low
47527,9330,10,300,167,63,1,home,0,0.19630533580205353,5.0,low
26882,13932,4,300,94,48,15,home,0,0.5182457315031804,0.25,low
97281,10415,5,300,38,59,11,home,0,0.10705988774901831,0.4166666666666667,low
24268,18685,1,300,187,32,17,car,0,0.7699122337137912,0.05555555555555555,low
28883,14583,2,300,186,31,12,education,0,0.5048815953469049,0.15384615384615385,low
49658,6507,1,300,200,69,9,car,0,0.1310336494895185,0.1,low
27416,3375,3,300,48,54,21,car,0,0.12309880730933362,0.13636363636363635,low
17848,23044,1,300,67,70,18,personal,0,1.2910527200403383,0.05263157894736842,low
20115,7608,2,300,80,44,9,car,0,0.3782064028633923,0.2,low
41522,4293,0,300,36,28,3,education,0,0.10338848349107724,0.0,low
52962,6795,4,300,183,33,12,personal,0,0.1282971130789419,0.3076923076923077,low
70067,26799,3,300,97,31,5,car,0,0.38247131358109265,0.5,low
37403,16685,4,300,24,33,9,business,0,0.44607528606566144,0.4,low
102204,1489,1,300,194,61,20,personal,0,0.014568758866983025,0.047619047619047616,low
54959,28783,9,300,139,56,2,personal,0,0.5237081513828239,3.0,low
30978,17528,1,300,133,47,7,home,0,0.5658026404984021,0.125,low
42283,17124,3,300,107,48,4,personal,0,0.40497587740043517,0.6,low
57830,4561,0,300,200,44,13,education,0,0.07886773529767771,0.0,low
49004,2882,0,300,108,48,9,car,0,0.058810325476992144,0.0,low
34517,46696,8,300,44,35,7,education,0,1.352801436931456,1.0,low
45754,22024,5,300,139,36,6,personal,0,0.4813463009507158,0.7142857142857143,low
38141,42834,0,300,200,40,3,education,0,1.1230140003146138,0.0,low
20068,23256,3,300,120,63,8,car,0,1.1588021326423839,0.3333333333333333,low
53864,4478,6,300,38,43,2,business,0,0.08313376032674279,2.0,low
25203,19255,1,300,120,66,1,home,0,0.7639660371369624,0.5,low
35556,52547,5,300,89,66,0,home,0,1.477824338386253,5.0,low
26120,16663,0,300,147,26,9,home,0,0.6379158531449791,0.0,low
19737,45030,5,300,110,38,2,home,0,2.281386158678691,1.6666666666666667,low
29902,12677,6,300,78,29,14,home,0,0.4239373975855265,0.4,low
71111,20710,8,300,23,29,4,home,0,0.2912307346158173,1.6,low
28758,19523,0,300,41,44,17,business,0,0.6788483605132306,0.0,low
25822,7739,2,300,34,43,18,home,1,0.2996940711768578,0.10526315789473684,low
35112,5282,3,300,5,74,2,car,0,0.15042861618204084,1.0,low
20708,12619,4,300,200,80,12,personal,0,0.6093485923994398,0.3076923076923077,low
23396,2314,2,300,165,53,9,education,0,0.09890156857716802,0.2,low
23837,31600,5,300,85,55,8,business,0,1.3256145649802835,0.5555555555555556,low
30453,41716,1,300,98,45,0,home,0,1.3698036382741183,1.0,low
29617,43812,4,300,193,45,3,home,0,1.4792355999729894,1.0,low
57819,3153,4,300,7,38,10,home,0,0.054531304047042546,0.36363636363636365,low
33845,2459,10,300,50,51,5,home,0,0.07265260296637711,1.6666666666666667,low
78268,9072,4,300,125,26,10,car,0,0.11590795845098315,0.36363636363636365,low
46307,13915,1,300,135,37,14,home,0,0.30048803662434137,0.06666666666666667,low
71255,4652,4,300,34,55,13,home,0,0.0652857303244639,0.2857142857142857,low
30146,1159,3,300,28,55,5,home,1,0.03844495306332305,0.5,low
28266,11662,2,300,47,35,11,education,0,0.41256588955318924,0.16666666666666666,low
33831,18971,2,300,54,29,4,home,0,0.5607413100023646,0.4,low
41652,29710,2,300,137,26,2,car,0,0.7132739538568651,0.6666666666666666,low
16185,28608,0,300,159,50,1,education,0,1.7674533547510194,0.0,low
66801,11871,9,300,126,42,2,business,0,0.17770426035148648,3.0,low
24332,58932,2,300,112,56,6,home,0,2.421896190358772,0.2857142857142857,low
42923,32914,3,300,17,25,12,personal,0,0.7667971298108285,0.23076923076923078,low
49427,8726,4,300,41,27,8,business,0,0.17653961317471878,0.4444444444444444,low
43945,14900,4,300,141,43,16,home,0,0.3390524734901925,0.23529411764705882,low
43938,10875,3,300,49,29,3,personal,0,0.24750221898541158,0.75,low
50673,1390,2,300,17,43,5,personal,0,0.027430240359947903,0.3333333333333333,low
59715,19807,4,300,55,67,19,home,0,0.331686650144015,0.2,low
37170,23787,0,300,1,35,6,car,1,0.6399343574291787,0.0,low
29869,25651,9,300,111,60,5,personal,0,0.8587546032808838,1.5,low
43659,28947,0,300,132,25,1,personal,0,0.6630096197892809,0.0,low
57595,26666,3,300,120,72,15,home,0,0.4629835405236475,0.1875,low
15008,15252,6,300,6,39,17,home,0,1.0161902858285028,0.3333333333333333,low
48374,4849,5,300,138,36,14,car,0,0.10023772609819122,0.3333333333333333,low
41860,16774,5,300,24,29,12,education,0,0.4007071020759179,0.38461538461538464,low
42294,10226,2,300,200,28,2,business,0,0.2417779879418371,0.6666666666666666,low
62184,31871,5,300,110,53,15,car,0,0.5125190962450752,0.3125,low
39384,18906,2,300,101,80,3,education,0,0.4800304684524565,0.5,low
55287,24757,4,300,73,47,20,personal,0,0.44778252061930257,0.19047619047619047,low
76997,46580,9,300,81,63,16,home,0,0.6049507779422842,0.5294117647058824,low
56388,8903,2,300,200,26,13,car,0,0.15788540318147157,0.14285714285714285,low
23170,32777,8,300,200,62,6,personal,0,1.4145699365586293,1.1428571428571428,low
64881,43575,6,300,200,50,3,personal,0,0.671603834653679,1.5,low
36318,63580,5,300,159,70,9,education,0,1.7505988601007736,0.5,low
